"ID"	"Authors"	"Title"	"Year"	"Source.title"	"Volume"	"Issue"	"clickable_doi"
"c8a5d613"	"Meguerditchian, A., Vauclair, J."	"Contrast of hand preferences between communicative gestures and non-communicative actions in baboons: Implications for the origins of hemispheric specialization for language"	2009	"Brain and Language"	"108"	"3"	"http://doi.org/10.1016/j.bandl.2008.10.004"
"cff12f85"	"Hogeweg, L."	"The meaning and interpretation of the Dutch particle wel"	2009	"Journal of Pragmatics"	"41"	"3"	"http://doi.org/10.1016/j.pragma.2008.06.012"
"2eaa2a02"	"Simonnæs, I."	"Translation theories and functional texts: Application and effect on the translation of legal texts. An exemplary analysis | Übersetzungstheorien und gebrauchstexte: Anwendung und auswirkung auf das übersetzen von rechtstexten. Eine exemplarische analyse"	2009	"Babel"	"55"	"2"	"http://doi.org/"
"a354d2e9"	"Webb, E.R."	"Formalizing creole sound change: An optimality theoretic account"	2008	"Journal of Pidgin and Creole Languages"	"23"	"2"	"http://doi.org/10.1075/jpcl.23.2.03rus"
"0f255e29"	"Gunn, J., Frentz, T."	"The da Vinci Code as alchemical rhetoric"	2008	"Western Journal of Communication"	"72"	"3"	"http://doi.org/10.1080/10570310802210114"
"04901bf6"	"Drahota, A., Costall, A., Reddy, V."	"The vocal communication of different kinds of smile"	2008	"Speech Communication"	"50"	"4"	"http://doi.org/10.1016/j.specom.2007.10.001"
"cfde2c47"	"Ndlovu, E."	"The treatment of borrowed nouns in Isichazamazwi SesiNdebele and Isichazamazwi SezoMculo"	2009	"Lexikos"	"19"	"SUPPL."	"http://doi.org/10.4314/lex.v19i2.49169"
"83ba928f"	"Walsh, J."	"A cultural numismatics: The \"chain\" of economics in Montesquieu's Lettres persanes"	2009	"Australian Journal of French Studies"	"46"	"1-2"	"http://doi.org/10.3828/AJFS.46.1-2.139"
"87e06407"	"Arter, L.M., Nilsen, A.P."	"Using lemony snicket to bring smiles to your vocabulary lessons"	2009	"Reading Teacher"	"63"	"3"	"http://doi.org/10.1598/RT.63.3.6"
"df999d49"	"Kishimoto, H."	"Ditransitive idioms and argument structure"	2008	"Journal of East Asian Linguistics"	"17"	"2"	"http://doi.org/10.1007/s10831-008-9023-y"
"f9b838c4"	"Crossley, S.A., McNamara, D.S."	"Assessing L2 reading texts at the intermediate level: An approximate replication of Crossley, Louwerse, McCarthy &amp; McNamara (2007)"	2008	"Language Teaching"	"41"	"3"	"http://doi.org/10.1017/S0261444808005077"
"6e090ed7"	"Matsumura, T."	"Robert Ie Diable. Édition bilingue, Publication, traduction, présentation et notes par Élisabeth Gaucher"	2009	"Zeitschrift fur Romanische Philologie"	"125"	"4"	"http://doi.org/10.1515/zrph.2009.055"
"3e04ae0b"	"Au, T.K.-f., Oh, J.S., Knightly, L.M., Jun, S.-A., Romo, L.F."	"Salvaging a childhood language"	2008	"Journal of Memory and Language"	"58"	"4"	"http://doi.org/10.1016/j.jml.2007.11.001"
"d9030643"	"Torres, J.B."	"Δepsi;upsi;sigmav; In cornutus"	2009	"Mnemosyne"	"62"	"4"	"http://doi.org/10.1163/156852509X339978"
"1f2f103e"	"Baron, R., Hanley, J.R., Dell, G., Kay, J."	"Testing single- and dual-route computational models of auditory repetition with new data from six aphasic patients"	2008	"Aphasiology"	"22"	"1"	"http://doi.org/10.1080/02687030600927092"
"6abdf62e"	"Maki, H., Baoill, D.P.O."	"The distribution of nominative case in modern irish"	2008	"English Linguistics"	"25"	"2"	"http://doi.org/10.9793/elsj1984.25.452"
"eb7a669f"	"Eccarius, P., Brentari, D."	"Handshape coding made easier: A theoretically based notation for phonological transcription"	2008	"Sign Language and Linguistics (Online)"	"11"	"1"	"http://doi.org/10.1075/sl&l.11.1.11ecc"
"a9fc0dbb"	"Wible, S."	"Professor burke’s “bennington project”"	2008	"Rhetoric Society Quarterly"	"38"	"3"	"http://doi.org/10.1080/02773940801958453"
"ab99da32"	"Valdez, J.R."	"The iconization of Dominican Spanish in Pedro Henríquez Ureña's linguistic texts"	2009	"Spanish in Context"	"6"	"2"	"http://doi.org/10.1075/sic.6.2.02val"
"dadde506"	"Theiss, J.A., Solomon, D.H."	"Parsing the mechanisms that increase relational intimacy: The effects of uncertainty amount, open communication about uncertainty, and the reduction of uncertainty"	2008	"Human Communication Research"	"34"	"4"	"http://doi.org/10.1111/j.1468-2958.2008.00335.x"
"b050c9c8"	"Major, P."	"'A credible omen of a more glorious event': Sir charles cotterells cassandra"	2009	"Review of English Studies"	"60"	"245"	"http://doi.org/10.1093/res/hgn161"
"c7d1bca1"	"Androutsopoulos, J."	"Policing practices in heteroglossic mediascapes: A commentary on interfaces"	2009	"Language Policy"	"8"	"3"	"http://doi.org/10.1007/s10993-009-9142-y"
"60f5866a"	"Smith-Lock, K.M., Nickels, L., Mortensen, L."	"Story writing skills of adults with a history language-impairment"	2009	"Reading and Writing"	"22"	"6"	"http://doi.org/10.1007/s11145-008-9138-6"
"a9d4fd5f"	"Williams, L., Van Compernolle, R.A."	"Second-person pronoun use in French language discussion fora"	2009	"Journal of French Language Studies"	"19"	"3"	"http://doi.org/10.1017/S0959269509990044"
"174ed357"	"Yu, Y., Joe, K., Oria, V., Moerchen, F., Downie, J.S., Chen, L.E.I."	"Multi-version music search using acoustic feature union and exact soft mapping"	2009	"International Journal of Semantic Computing"	"3"	"2"	"http://doi.org/10.1142/S1793351X09000732"
"fbb76d22"	"Matthews, P.H."	"On the microsyntax of attributive adjectives"	2009	"Transactions of the Philological Society"	"107"	"3"	"http://doi.org/10.1111/j.1467-968X.2009.01228.x"
"fb39565e"	"Rosen, S., Adlar, A., Van Der Lely, H.K.J."	"Backward and simultaneous masking in children with grammatical specific language impairment: no simple link between auditory and language abilities"	2009	"Journal of Speech, Language, and Hearing Research"	"52"	"2"	"http://doi.org/10.1044/1092-4388(2009/08-0114)"
"257b80c0"	"Ting, J."	"The nature of the particle suo in the passive constructions in Classical Chinese"	2008	"Journal of Chinese Linguistics"	"36"	"1"	"http://doi.org/"
"0585b8ae"	"Van Niekerk, A."	"A discourse-analytical approach to intertextual advertisements: A model to describe a dominant world-view"	2008	"Southern African Linguistics and Applied Language Studies"	"26"	"4"	"http://doi.org/10.2989/SALALS.2008.26.4.7.679"
"903a770b"	"Breuer, A.T., Masson, M.E.J., Cohen, A.-L., Lindsay, D.S."	"Long-Term Repetition Priming of Briefly Identified Objects"	2009	"Journal of Experimental Psychology: Learning Memory and Cognition"	"35"	"2"	"http://doi.org/10.1037/a0014734"
"9561adb3"	"Muthusamy, N., Levine, T.R., Weber, R."	"Scaring the already scared: Some problems with HIV/AIDS fear appeals in Namibia"	2009	"Journal of Communication"	"59"	"2"	"http://doi.org/10.1111/j.1460-2466.2009.01418.x"
"28105429"	"Guichon, N., McLornan, S."	"The effects of multimodality on L2 learners: Implications for CALL resource design"	2008	"System"	"36"	"1"	"http://doi.org/10.1016/j.system.2007.11.005"
"f51b6385"	"Iguchi, A."	"Translating grace: The Scala Claustralium and A Ladder of Foure Ronges"	2008	"Review of English Studies"	"59"	"242"	"http://doi.org/10.1093/res/hgn001"
"ce6fa099"	"Sabbagh, J."	"Existential sentences in Tagalog"	2009	"Natural Language and Linguistic Theory"	"27"	"4"	"http://doi.org/10.1007/s11049-009-9083-3"
"eac366b1"	"Sarnecka, B.W., Carey, S."	"How counting represents number: What children must learn and when they learn it"	2008	"Cognition"	"108"	"3"	"http://doi.org/10.1016/j.cognition.2008.05.007"
"a84b1c88"	"Bernal, M."	"Do insults always insult? Genuine impoliteness versus non-genuine impoliteness in colloquial Spanish | ¿Insultan los insultos? Descortesía auténtica vs. descortesía no auténtica en Español coloquial"	2008	"Pragmatics"	"18"	"4"	"http://doi.org/10.1075/prag.18.4.10ber"
"2cdc4e05"	"Zakis, J.A., Hau, J., Blamey, P.J."	"Environmental noise reduction configuration: Effects on preferences, satisfaction, and speech understanding Environmental noise reduction configuration: Effects on preferences, satisfaction, and speech understanding"	2009	"International Journal of Audiology"	"48"	"12"	"http://doi.org/10.3109/14992020903131117"
"3e12aa0e"	"Howell, P., Davis, S., Bartrip, J."	"The university college london archive of stuttered speech (UCLASS)"	2009	"Journal of Speech, Language, and Hearing Research"	"52"	"2"	"http://doi.org/10.1044/1092-4388(2009/07-0129)"
"6e3a6f55"	"Seddoh, S.A."	"Conceptualisation of deviations in intonation production in aphasia"	2008	"Aphasiology"	"22"	"12"	"http://doi.org/10.1080/02687030701640289"
"f32795c2"	"Koller, V."	"Semiotic and cognitive aspects of city branding"	2008	"Journal of Language and Politics"	"7"	"3"	"http://doi.org/10.1075/jlp.7.3.05kol"
"19e018d3"	"Stepanov, A., Tsai, W.-T.D."	"Cartography and licensing of wh-adjuncts: A cross-linguistic perspective"	2008	"Natural Language and Linguistic Theory"	"26"	"3"	"http://doi.org/10.1007/s11049-008-9047-z"
"22f6cf8a"	"Lefton-Greif, M.A., Arvedson, J.C."	"Schoolchildren with dysphagia associated with medically complex conditions"	2008	"Language, Speech, and Hearing Services in Schools"	"39"	"2"	"http://doi.org/10.1044/0161-1461(2008/023)"
"ebfcfd27"	"Sæbø, K.J."	"Judgment ascriptions"	2009	"Linguistics and Philosophy"	"32"	"4"	"http://doi.org/10.1007/s10988-009-9063-4"
"4b49b2d1"	"Yoma, N.B., Garretón, C., Molina, C., Huenupán, F."	"Unsupervised intra-speaker variability compensation based on Gestalt and model adaptation in speaker verification with telephone speech"	2008	"Speech Communication"	"50"	"11-12"	"http://doi.org/10.1016/j.specom.2007.11.005"
"d45d0c5f"	"Preece, S., Martin, P."	"Imagining higher education as a multilingual space"	2009	"Language and Education"	"24"	"1"	"http://doi.org/10.1080/09500780903343070"
"7bcaa2e6"	"Ekpenyong, E."	"Aspects of mistranslation from english into Ibibio: The case of aids and the Ibibio language Equivalent"	2008	"3L: Language, Linguistics, Literature"	"14"	"1"	"http://doi.org/"
"f3186149"	"Chen, N.-S., Hsieh, S.-W., Kinshuk"	"Effects of short-term memory and content representation type on mobile language learning"	2008	"Language Learning and Technology"	"12"	"3"	"http://doi.org/"
"e37d5177"	"Lee, C.H."	"Adaptive changes in grain-size in morphological processing"	2008	"Journal of Psycholinguistic Research"	"37"	"1"	"http://doi.org/10.1007/s10936-007-9059-6"
"7e663550"	"Roos, T., Heikkilä, T."	"Evaluating methods for computer-assisted stemmatology using artificial benchmark data sets"	2009	"Literary and Linguistic Computing"	"24"	"4"	"http://doi.org/10.1093/llc/fqp002"
"34b66d87"	"Matushansky, O."	"On the linguistic complexity of proper names"	2008	"Linguistics and Philosophy"	"31"	"5"	"http://doi.org/10.1007/s10988-008-9050-1"
"c2254f10"	"Veenker, R., Johnson, J.C."	"The appellate process in a legal record {di til-la} from Ur III Umma"	2009	"Altorientalische Forschungen"	"36"	"2"	"http://doi.org/10.1524/aofo.2009.0022"
"909dbe7a"	"Akins, A.V."	"Linguistic artistry in Sandra Cisneros' The House on Mango Street: A phonological analysis of \"my name\""	2008	"Critica Hispanica"	"30"	"1-2"	"http://doi.org/"
"2e7312f5"	"Zwierlein, A.-J."	"'The gift of seeing' - 'The eyes of faith': Visuelle evidenz und übersinnliches in Julian Barnes' Arthur &amp; George und anderen neo-viktorianischen detektivromanen"	2008	"Zeitschrift fur Anglistik und Amerikanistik"	"56"	"1"	"http://doi.org/"
"fcbbb4c3"	"Loewen, I.J., Boliek, C.A., Seikaly, H., Harris, J., Rieger, J.M."	"Quality of life in patients with hemiglossectomy: Comparison of the EORTC QLQ-H&amp;N35 and a semi-structured interview"	2009	"Canadian Journal of Speech-Language Pathology and Audiology"	"33"	"4"	"http://doi.org/"
"d9791d40"	"Pozzali, A."	"Routines and decisional processes in organizations: The public administration case | Routine e processi decisionali nelle organizzazioni: Il caso della pubblica amministrazione"	2009	"Sistemi Intelligenti"	"21"	"1"	"http://doi.org/10.1422/29051"
"0b3b652d"	"Scoular, B.T."	"Over our dead bodies: Emilia Pardo Bazán, Rosario Ferré, and the feminine fantastic"	2008	"Forum for Modern Language Studies"	"44"	"4"	"http://doi.org/10.1093/fmls/cqn058"
"857edd51"	"Lim, L."	"Beyond fear and loathing in SG: The real mother tongues and language policies in multilingual Singapore"	2009	"AILA Review"	"22"	"1"	"http://doi.org/10.1075/aila.22.05lim"
"7f094d78"	"Katz, A.N., Taylor, T.E."	"The journeys of life: Examining a conceptual metaphor with semantic and episodic memory recall"	2008	"Metaphor and Symbol"	"23"	"3"	"http://doi.org/10.1080/10926480802223051"
"82a553fb"	"Ibertsson, T., Hansson, K., Mäki-Torkko, E., Willstedtsvensson, U., Sahln, B."	"Deaf teenagers with cochlear implants in conversation with hearing peers"	2009	"International Journal of Language and Communication Disorders"	"44"	"3"	"http://doi.org/10.1080/13682820802052067"
"ca392086"	"Weber, B.H."	"On the emergence of living systems"	2009	"Biosemiotics"	"2"	"3"	"http://doi.org/10.1007/s12304-009-9060-6"
"b9377d2b"	"Angeleri, R., Bosco, F.M., Zettin, M., Sacco, K., Colle, L., Bara, B.G."	"Communicative impairment in traumatic brain injury: A complete pragmatic assessment"	2008	"Brain and Language"	"107"	"3"	"http://doi.org/10.1016/j.bandl.2008.01.002"
"e85b41f8"	"Tromly, F.B."	"Sir Walter Ralegh instructs his son, twice"	2009	"Notes and Queries"	"56"	"4"	"http://doi.org/10.1093/notesj/gjp215"
"6aed8cc5"	"Pizer, D."	"Sexuality in Hamlin Garland's Rose of Butcher's Coolly"	2009	"Papers on Language and Literature"	"45"	"3"	"http://doi.org/"
"6743cc2a"	"Lee, I."	"Student reactions to teacher feedback in two Hong Kong secondary classrooms"	2008	"Journal of Second Language Writing"	"17"	"3"	"http://doi.org/10.1016/j.jslw.2007.12.001"
"2d70252f"	"Mohamed, H.I., Banda, F."	"Classroom discourse and discursive practices in higher education in tanzania"	2008	"Journal of Multilingual and Multicultural Development"	"29"	"2"	"http://doi.org/10.2167/jmmd548.0"
"b13d190b"	"Stewart, C.O."	"Socioscientific controversies: A theoretical and methodological framework"	2009	"Communication Theory"	"19"	"2"	"http://doi.org/10.1111/j.1468-2885.2009.01338.x"
"4d3c15fe"	"Meifang, Z."	"Social context and translation of public notices"	2009	"Babel"	"55"	"2"	"http://doi.org/10.1075/babel.55.2.03zha"
"cddddf4c"	"Van Hal, T."	"The Renaissance Linguistics Archive online"	2009	"Beitrage zur Geschichte der Sprachwissenschaft"	"19"	"2"	"http://doi.org/"
"969403a8"	"Omhovère, C."	"The poetics of geography in English-Canadian literature"	2008	"Anglia"	"126"	"2"	"http://doi.org/10.1515/angl.2008.049"
"cbda556d"	"Friend, M., Keplinger, M."	"Reliability and validity of the Computerized Comprehension Task (CCT): Data from American English and Mexican Spanish infants"	2008	"Journal of Child Language"	"35"	"1"	"http://doi.org/10.1017/S0305000907008264"
"1a187a4a"	"Mostovaia, A."	"True blue: On the syntax and connotations of colour and 'class membership' adjectives in Russian"	2009	"Studia Slavica Academiae Scientiarum Hungaricae"	"54"	"2"	"http://doi.org/10.1556/SSlav.54.2009.2.3"
"b0881294"	"Borja Albi, A., García Izquierdo, I., Montalt, V."	"Research methodology in specialized genres for translation purposes"	2009	"Interpreter and Translator Trainer"	"3"	"1"	"http://doi.org/10.1080/1750399x.2009.10798781"
"dd051907"	"Mrena, R., Savolainen, S., Kiukaanniemi, H., Ylikoski, J., Mkitie, A.A."	"The effect of tightened hearing protection regulations on military noise-induced tinnitus"	2009	"International Journal of Audiology"	"48"	"6"	"http://doi.org/10.1080/14992020902777225"
"89bb53a7"	"Shepardson, C."	"Paschal politics: Deploying the Temple's destruction against fourth-century Judaizers"	2008	"Vigiliae Christianae"	"62"	"3"	"http://doi.org/10.1163/157007208X262866"
"8c156bd6"	"Sairio, A."	"Language and letters of the bluestocking network. Sociolinguistic issues in eighteenth-century epistolary English"	2009	"Neuphilologische Mitteilungen"	"110"	"4"	"http://doi.org/"
"0a72e564"	"Kar Quar, T., Zms Mukari, S., Alaudin Abdul Wahab, N., Abdul Razak, R., Omar, M., Maamor, N."	"The Malay hearing in noise test"	2008	"International Journal of Audiology"	"47"	"6"	"http://doi.org/10.1080/14992020801886796"
"44dbc5f8"	"Mulhorn, K.A., Threats, T.T."	"Speech, hearing, and communication across five national disability surveys: Results of a DISTAB study using the ICF to compare prevalence patterns"	2008	"International Journal of Speech-Language Pathology"	"10"	"1-2"	"http://doi.org/10.1080/17549500701790546"
"d06afb0d"	"Paulson, S.J., Gjelsvik, A."	"Making literature televisual: Olaug Nilssen's Get me on the air, godammit (2005)"	2009	"Word and Image"	"25"	"3"	"http://doi.org/10.1080/02666280802631118"
"83c8e875"	"Farid, F."	"Terror at the beach: Arab bodies and the somatic violence of white cartographic anxiety in Australia and Palestine/Israel"	2009	"Social Semiotics"	"19"	"1"	"http://doi.org/10.1080/10350330802632790"
"d02d3532"	"Naismith, R."	"Antiquity, authority, and religion in the epitomae and Epistolae of Virgilius Maro grammaticus"	2008	"Peritia"	"20"	""	"http://doi.org/10.1484/J.Peri.3.626"
"317dd72d"	"Kononenko, N."	"Ukrainian ballads in Canada: Adjusting to new life in a New Land"	2008	"Canadian Slavonic Papers"	"50"	"1-2"	"http://doi.org/10.1080/00085006.2008.11092570"
